PERIOD_BEGIN	PERIOD_END	PERIOD_DURATION	REGION_TYPE	REGION_TYPE_ID	TABLE_ID	IS_SEASONALLY_ADJUSTED	REGION	CITY	STATE	STATE_CODE	PROPERTY_TYPE	PROPERTY_TYPE_ID	MEDIAN_SALE_PRICE	MEDIAN_SALE_PRICE_MOM	MEDIAN_SALE_PRICE_YOY	MEDIAN_LIST_PRICE	MEDIAN_LIST_PRICE_MOM	MEDIAN_LIST_PRICE_YOY	MEDIAN_PPSF	MEDIAN_PPSF_MOM	MEDIAN_PPSF_YOY	MEDIAN_LIST_PPSF	MEDIAN_LIST_PPSF_MOM	MEDIAN_LIST_PPSF_YOY	HOMES_SOLD	HOMES_SOLD_MOM	HOMES_SOLD_YOY	PENDING_SALES	PENDING_SALES_MOM	PENDING_SALES_YOY	NEW_LISTINGS	NEW_LISTINGS_MOM	NEW_LISTINGS_YOY	INVENTORY	INVENTORY_MOM	INVENTORY_YOY	MONTHS_OF_SUPPLY	MONTHS_OF_SUPPLY_MOM	MONTHS_OF_SUPPLY_YOY	MEDIAN_DOM	MEDIAN_DOM_MOM	MEDIAN_DOM_YOY	AVG_SALE_TO_LIST	AVG_SALE_TO_LIST_MOM	AVG_SALE_TO_LIST_YOY	SOLD_ABOVE_LIST	SOLD_ABOVE_LIST_MOM	SOLD_ABOVE_LIST_YOY	PRICE_DROPS	PRICE_DROPS_MOM	PRICE_DROPS_YOY	OFF_MARKET_IN_TWO_WEEKS	OFF_MARKET_IN_TWO_WEEKS_MOM	OFF_MARKET_IN_TWO_WEEKS_YOY	PARENT_METRO_REGION	PARENT_METRO_REGION_METRO_CODE	LAST_UPDATED
2021-06-01	2021-06-30	30	place	6	26539	False	Union Hall, VA	Union Hall	Virginia	VA	All Residential	-1	666712.0	-0.154991128	0.1042848861	524900.0	-0.1226076055	-0.123706177	227.008875635	-0.09886971041	0.3112843137	241.599462366	-0.0001262863722	0.2224932796	8.0	1.666666667	0.0	8.0	1.666666667	0.0	7.0	-0.125	0.0	12.0	-0.07692307692	-0.5	1.5	-2.8	-1.5	54.0	19.0	-49.0	1.034627473	0.01572456961	0.07947015754	0.5	0.1666666667	0.5				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	17546	False	Rocky Mount, VA	Rocky Mount	Virginia	VA	All Residential	-1	165475.0	0.1853510029	-0.2814806774	207976.0	0.2627756948	0.5411337532	120.616444959	0.4210810242	0.3207957219	99.016514076	-0.1340802385	0.2472007832	8.0	0.1428571429	1.666666667	8.0	0.1428571429	1.666666667	14.0	1.333333333	1.0	24.0	0.2	0.7142857143	3.0	0.1	-1.7	49.0	-20.0	-74.0	0.9938098312	0.0137097922	-0.004589476299	0.125	-0.3035714286	-0.2083333333				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	19978	False	Troutville, VA	Troutville	Virginia	VA	All Residential	-1	81000.0	-0.2956521739		89900.0			40.909090909	-0.5496442688		45.404040404			1.0	0.0		1.0	0.0		1.0			1.0	0.0		1.0	0.0		18.0	-58.0		0.9010011123	-0.08190487056		0.0	0.0					0.0	0.0		Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	22448	False	Daleville, VA	Daleville	Virginia	VA	All Residential	-1	440000.0	-0.02222222222	0.6924704298	709950.0	0.613706103	1.448947913	124.582869855	0.0632766566	0.2154477688	168.003054601	0.2101596029	0.5213264835	5.0	-0.2857142857	-0.1666666667	5.0	-0.2857142857	-0.1666666667	3.0	-0.4	-0.25	11.0	-0.1538461538	-0.2666666667	2.2	0.3	-0.3	64.0	23.0	19.0	0.9992823708	-0.0298147666	0.002537170673	0.6	-0.1142857143	0.2666666667				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	2235	False	Boones Mill, VA	Boones Mill	Virginia	VA	All Residential	-1	100000.0	-0.2304732589					119.047619048	1.059400136					1.0	0.0		1.0	0.0					1.0	-0.5		1.0	-1.0		43.0	-13.0		1.052631579	0.05263157895		1.0	1.0					0.0	0.0		Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	26748	False	Westlake Corner, VA	Westlake Corner	Virginia	VA	All Residential	-1	370000.0	-0.3728813559	-0.006711409396	589500.0	0.555408971	0.4381556477	195.870831128	-0.2597785808	0.3072534789	211.490937462	0.05410654582	0.1351062757	5.0	-0.2857142857	-0.375	5.0	-0.2857142857	-0.375	8.0	-0.1111111111	0.1428571429	33.0	0.06451612903	-0.1315789474	6.6	2.2	1.8	48.0	-3.0	-190.0	1.007839903	0.0269701577	0.04458822362	0.4	0.1142857143	0.4				0.0	-0.1428571429	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	24089	False	Laymantown, VA	Laymantown	Virginia	VA	All Residential	-1	272000.0	0.01303538175	0.1061407076	304950.0	0.08147885451	0.4353965639	90.613671673	-0.2615873812	-0.09235242589	99.626651174	0.07278910589	0.317748406	5.0	1.5	-0.2857142857	5.0	1.5	-0.2857142857	4.0	0.0	0.0	7.0	-0.125	-0.125	1.4	-2.6	0.3	50.0	10.0	-3.0	1.013243629	-0.02256703011	0.01962085611	0.6	-0.4	0.4571428571				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	17881	False	Salem, VA	Salem	Virginia	VA	All Residential	-1	245000.0	0.1835748792	0.2928759894	212250.0	-0.09671241621	-0.1423376099	103.703703704	-0.03080650744	0.09224050849	115.763157895	0.0819329166	0.05137192185	39.0	0.02631578947	0.0	39.0	0.02631578947	0.02631578947	60.0	0.25	0.5	110.0	0.2359550562	-0.009009009009	2.8	0.5	0.0	42.0	-4.0	-12.0	1.015610509	0.01165399666	0.02185142146	0.5384615385	-0.04048582996	0.1538461538				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	25290	False	Penhook, VA	Penhook	Virginia	VA	All Residential	-1	669500.0	-0.2839572193	-0.1190789474	1809950.0	2.021619366	1.352264605	323.365917997	0.6001419498	0.2687270659	320.373984022	0.4633023244	0.5649250435	4.0	0.0	-0.6	4.0	0.0	-0.6	2.0	-0.6666666667	-0.6666666667	12.0	-0.1428571429	-0.5555555556	3.0	-0.5	0.3	51.0	1.0	-7.0	0.9828973787	-0.04525884613	0.02728629027	0.25	-0.25	0.15				0.0	-0.25	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	32960	False	Glenvar, VA	Glenvar	Virginia	VA	All Residential	-1	219975.0	-0.06786107009	0.2220833333	194950.0	-0.02500625156	-0.02035175879	113.339767621	-0.003783018164	0.5880160774	163.001672241	0.4896551349	0.5259905296	2.0	0.0	1.0	2.0	0.0	1.0	1.0	-0.5	0.0	2.0	-0.5	-0.6	1.0	-1.0	-4.0	49.0	-15.0	-60.0	1.027924423	0.02792442345	0.08030662929	0.5	0.5	0.5				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-06-01	2021-06-30	30	place	6	21611	False	Blue Ridge, VA	Blue Ridge	Virginia	VA	All Residential	-1	562000.0	0.7846935535	1.351464435	289950.0	-0.3817433579	-0.03333888981	110.60655206	-0.2564941384	0.186078771	126.291079812	0.1699505073	0.4649765258	3.0	0.0	-0.4	3.0	0.0	-0.4	9.0	3.5	0.8	11.0	1.2	-0.1538461538	3.7	2.0	1.1	38.0	-6.0	-32.0	1.012205654	-0.02310400674	0.02206771907	0.6666666667	0.0	0.4666666667				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	25290	False	Penhook, VA	Penhook	Virginia	VA	All Residential	-1	935000.0	-0.4025559105	-0.01110523533	599000.0	-0.3688092729	-0.3694736842	202.085769981	-0.1615063058	0.1541651591	218.939024885	-0.2928640579	-0.09290105058	4.0	-0.3333333333	3.0	4.0	-0.3333333333	3.0	6.0	1.0	-0.1428571429	14.0	0.07692307692	-0.5757575758	3.5	1.3	-29.5	50.0	-180.0	-862.0	1.028156225	0.07147907463	0.08265527938	0.5	0.5	0.5				0.25	0.25	0.25	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	23558	False	Hollins, VA	Hollins	Virginia	VA	All Residential	-1	231000.0	0.1711026616	-0.04545454545	218500.0	0.01274623407	-0.02867303845	113.176100629	0.04889147654	0.05092093441	118.105100552	0.109414243	0.02911251829	33.0	1.0625	0.7368421053	33.0	1.2	0.7368421053	27.0	-0.325	0.0	60.0	-0.1044776119	-0.09090909091	1.8	-2.4	-1.7	47.0	-2.0	-10.0	1.035350014	0.0198375234	0.03663035486	0.8181818182	0.2556818182	0.5023923445				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	22448	False	Daleville, VA	Daleville	Virginia	VA	All Residential	-1	450000.0	0.08173076923	0.814516129	439950.0	0.04762471723	0.2571795971	117.168818747	-0.09563030271	0.03819748643	138.827187916	0.03677792338	0.3196073099	7.0	0.0	2.5	7.0	0.0	2.5	5.0	-0.375	-0.375	13.0	-0.1333333333	-0.2352941176	1.9	-0.2	-6.6	41.0	-8.0	-2.0	1.029097137	0.01700108941	0.03659719624	0.7142857143	0.4285714286	0.2142857143				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	7105	False	Fincastle, VA	Fincastle	Virginia	VA	All Residential	-1	62000.0	-0.7571008815		199000.0	2.209677419		86.111111111	-0.4922556525		119.233073697	0.3846421462		1.0	-0.5		1.0	-0.5		1.0	0.0		2.0	0.0		2.0	1.0		30.0	-42.0		1.0	0.0150732814		0.0	0.0					0.0	0.0		Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	33189	False	Henry Fork, VA	Henry Fork	Virginia	VA	All Residential	-1	167500.0	-0.3020833333	1.791666667				102.089989599	0.1434078835	1.123471784				2.0	1.0	1.0	2.0	1.0	1.0				1.0	-0.6666666667	-0.6666666667	0.5	-2.5	-2.5	65.0	21.0	0.0	1.008592404	-0.0353397403	0.05621145173	0.5	-0.5	0.5				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	17881	False	Salem, VA	Salem	Virginia	VA	All Residential	-1	207000.0	0.009756097561	0.2779749961	234975.0	0.09558223569	0.02185257665	107.0	-0.02479385665	0.06100591625	106.9966133	0.07023369143	-6.209183406e-05	38.0	-0.07317073171	0.05555555556	38.0	-0.05	0.05555555556	48.0	0.09090909091	0.3714285714	89.0	0.1125	-0.1834862385	2.3	0.3	-0.7	46.0	-2.0	-17.0	1.003956512	0.006964686814	0.0359347493	0.5789473684	0.2130937099	0.3289473684				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	21968	False	Cave Spring, VA	Cave Spring	Virginia	VA	All Residential	-1	273025.0	0.05232222008	0.1873233312	271975.0	-0.01064023281	0.1933962264	124.960455552	0.1402569753	0.333281882	119.724802663	0.01747887005	0.125413145	45.0	0.07142857143	0.1538461538	45.0	0.07142857143	0.1538461538	58.0	0.09433962264	0.2888888889	117.0	0.125	-0.2147651007	2.6	0.1	-1.2	51.0	3.0	-5.0	1.005512132	-0.0001538820939	0.01970354051	0.3777777778	-0.09841269841	0.1213675214				0.0	-0.02380952381	-0.02564102564	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	17419	False	Roanoke, VA	Roanoke	Virginia	VA	All Residential	-1	184975.0	0.1143072289	0.1651968504	180000.0	-0.04799682666	0.125	108.398148148	0.07729241096	0.2303731169	108.459869848	0.005649395184	0.1387994209	150.0	0.1194029851	0.171875	148.0	0.1212121212	0.15625	178.0	-0.03260869565	0.3798449612	332.0	0.04402515723	-0.03768115942	2.2	-0.2	-0.5	48.0	-2.0	-10.0	1.003102704	0.005263168643	0.0128398323	0.4666666667	-0.07064676617	0.1541666667				0.02702702703	0.02702702703	0.01921452703	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	17546	False	Rocky Mount, VA	Rocky Mount	Virginia	VA	All Residential	-1	139600.0	-0.09935483871	0.3065044455	164697.5	-0.1331710526	-0.07147286822	84.87654321	-0.1700960219	-0.0960976572	114.348370927	-0.1969575994	0.07674029908	7.0	-0.3636363636	0.75	7.0	-0.3636363636	0.75	6.0	-0.4545454545	0.5	20.0	-0.09090909091	0.6666666667	2.9	0.9	-0.1	69.0	-42.0	-72.0	0.980100039	-0.01992223767	0.01033639487	0.4285714286	-0.02597402597	0.1785714286				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	26748	False	Westlake Corner, VA	Westlake Corner	Virginia	VA	All Residential	-1	590000.0	-0.08527131783	0.5945945946	379000.0	-0.3554421769	0.0	264.611136677	0.4404723033	1.078985336	200.63525675	-0.1652364976	0.04955182971	7.0	2.5	1.333333333	7.0	2.5	1.333333333	9.0	0.0	-0.5263157895	31.0	0.0	-0.1621621622	4.4	-11.1	-7.9	51.0	6.0	-51.0	0.9808697451	-0.0120607409	0.05280487271	0.2857142857	-0.2142857143	0.2857142857				0.1428571429	0.1428571429	0.1428571429	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	24089	False	Laymantown, VA	Laymantown	Virginia	VA	All Residential	-1	268500.0		0.1095041322	281975.0		0.2421806167	122.714142966		0.2714698866	92.866948991		-0.3410792893	2.0		-0.6	2.0		-0.6	4.0		-0.3333333333	8.0		-0.2	4.0		2.0	40.0		-27.0	1.035810659		0.01875089695	1.0		0.4				0.0		0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	25022	False	North Shore, VA	North Shore	Virginia	VA	All Residential	-1	399500.0	0.1613372093	0.2015037594	524999.0	0.2502953084	0.4192998108	178.812131424	-0.08241768294	-0.0108886579	221.893491124	-0.07465693063	0.2826070824	13.0	0.625	-0.2777777778	13.0	0.625	-0.1875	17.0	0.1333333333	0.0	32.0	0.1034482759	-0.5428571429	2.5	-1.1	-1.4	57.0	-73.0	-69.0	0.9948873158	0.01485638074	0.04607692121	0.3076923077	0.05769230769	0.2521367521				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	22204	False	Cloverdale, VA	Cloverdale	Virginia	VA	All Residential	-1	328000.0	0.0584059374	0.1145544501	285000.0	0.03657472067	0.1877474474	116.000878073	0.01150524117	-0.1851645638	136.435832274	0.2686783194	-0.04120881976	2.0	-0.7142857143	-0.3333333333	2.0	-0.7142857143	-0.3333333333	5.0	0.25	-0.1666666667	17.0	0.1333333333	-0.05555555556	8.5	6.4	2.5	28.0	-34.0	-17.0	1.07548927	0.06289651783	0.09635500704	1.0	0.5714285714	0.6666666667				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	32960	False	Glenvar, VA	Glenvar	Virginia	VA	All Residential	-1	235989.5	-0.05585317063		199950.0	0.2500781494		113.770162211	-0.393711318		109.422421623	-0.1913891694		2.0	1.0		2.0	1.0		2.0	1.0		4.0	0.0		2.0	-2.0		64.0	8.0		1.0	0.0		0.0	0.0					0.0	0.0		Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	19978	False	Troutville, VA	Troutville	Virginia	VA	All Residential	-1	115000.0						90.83728278						1.0			1.0						1.0			1.0			76.0			0.9829059829			0.0						0.0			Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	2766	False	Buchanan, VA	Buchanan	Virginia	VA	All Residential	-1	154875.0	-0.1848684211	0.1124079727	189900.0			77.4375	-0.06096842105	-0.0146836884	92.621502836			1.0	-0.6666666667	-0.5	1.0	-0.6666666667	-0.5	2.0			3.0	0.5	-0.5	3.0	2.3	0.0	59.0	-152.0	2.0	1.033188793	0.0534795072	0.01954960129	1.0	0.6666666667	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	26539	False	Union Hall, VA	Union Hall	Virginia	VA	All Residential	-1	789000.0	-0.3811764706	0.5939393939	598250.0	-0.1444404719	0.3164264496	251.915708812	0.03410035313	0.6395869862	241.629976939	-0.06774085295	0.266094433	3.0	-0.25	-0.4	3.0	-0.25	-0.4	8.0	0.0	1.0	13.0	0.4444444444	-0.4583333333	4.3	2.0	-0.5	35.0	-13.0	-56.0	1.018902903	0.002971530475	0.03199055444	0.3333333333	0.08333333333	0.1333333333				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	20328	False	Vinton, VA	Vinton	Virginia	VA	All Residential	-1	185000.0	0.15625	0.1566114411	212475.0	0.4169723241	0.330255126	103.983253589	-0.03843442918	0.4789740664	111.141304348	0.02688594348	0.2301301514	15.0	0.6666666667	0.6666666667	14.0	0.5555555556	0.5555555556	18.0	0.0	1.25	34.0	0.09677419355	0.4166666667	2.3	-1.1	-0.4	44.0	4.0	-16.0	1.014066125	-0.01646225345	0.013070598	0.6666666667	-0.1111111111	0.3333333333				0.0	-0.1111111111	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	2235	False	Boones Mill, VA	Boones Mill	Virginia	VA	All Residential	-1	129950.0	-0.2124242424		100000.0	-0.1109135363		57.806939502	-0.3665760811		91.157702826	0.06678222721		1.0	0.0		1.0	0.0		1.0	-0.5		2.0	0.0		2.0	0.0		56.0	13.0		1.0	-0.03157236636		0.0	-1.0					0.0	0.0		Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-05-01	2021-05-31	30	place	6	21611	False	Blue Ridge, VA	Blue Ridge	Virginia	VA	All Residential	-1	314900.0	0.2397637795	0.4313636364	468980.0	0.6174512847	0.8766706683	148.763523957	0.3775268045	0.3069938176	107.945660116	-0.2747779069	0.1325871181	3.0	0.0	0.0	3.0	0.0	0.0	2.0	-0.6	-0.6	5.0	-0.2857142857	-0.6153846154	1.7	-0.6	-2.6	44.0	-15.0	-16.0	1.035309661	0.04593541528	0.03343855393	0.6666666667	0.6666666667	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	25290	False	Penhook, VA	Penhook	Virginia	VA	All Residential	-1	1565000.0	0.3973214286	4.305084746	949000.0	-0.2085070892	0.3606710158	241.010482691	-0.02100680593	0.745630913	309.613769941	0.3247027855	1.025417559	6.0	2.0	1.0	6.0	2.0	1.0	3.0	-0.4	-0.25	13.0	-0.2352941176	-0.5185185185	2.2	-6.3	-6.8	230.0	163.0	125.0	0.9566771503	-0.04413815567	0.02893448151	0.0	-0.5	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	33189	False	Henry Fork, VA	Henry Fork	Virginia	VA	All Residential	-1	240000.0			319500.0			89.285714286			138.973466725			1.0			1.0			1.0			3.0			3.0			44.0			1.043932144			1.0						0.0			Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	26748	False	Westlake Corner, VA	Westlake Corner	Virginia	VA	All Residential	-1	645000.0	0.3298969072	0.3708820404	588000.0	0.4376528117	0.7556169292	183.697483155	-0.07204938055	-0.01881255915	240.349819059	0.1371073347	0.8511134875	2.0	-0.7777777778	-0.6666666667	2.0	-0.7777777778	-0.6666666667	9.0	-0.4705882353	3.5	31.0	0.1923076923	0.55	15.5	12.6	12.2	45.0	-64.0	-218.0	0.992930486	0.02638670599	0.0474240199	0.5	0.5	0.1666666667				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	7105	False	Fincastle, VA	Fincastle	Virginia	VA	All Residential	-1	255250.0	0.2360774818	-0.5138095238	62000.0	-0.6536312849		169.595410628	0.6926689652	0.8451980676	86.111111111	-0.4467721912		2.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0		2.0	-0.3333333333	0.0	1.0	-2.0	-1.0	72.0	-216.0	34.0	0.9849267186	0.001359202527	-0.0150732814	0.0	0.0	0.0				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	17546	False	Rocky Mount, VA	Rocky Mount	Virginia	VA	All Residential	-1	155000.0	0.1397058824	0.1131059246	190000.0	0.3581129378	0.4626635874	102.272727273	0.4561556934	0.5317737223	142.393939394	0.631437116	2.696323046	11.0	1.75	2.666666667	11.0	1.75	4.5	11.0	0.5714285714	10.0	22.0	-0.08333333333	0.8333333333	2.0	-4.0	-2.0	111.0	84.0	-19.0	1.000022277	0.02834550914	0.1198833076	0.4545454545	-0.04545454545	0.4545454545				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	17419	False	Roanoke, VA	Roanoke	Virginia	VA	All Residential	-1	166000.0	0.02786377709	0.0624	189075.0	0.09291907514	0.112696778	100.620915033	0.06059883413	0.2050408986	107.850579305	0.04841769469	0.1364655354	134.0	0.03076923077	0.1754385965	132.0	0.02325581395	0.1578947368	184.0	0.1870967742	0.6428571429	318.0	0.152173913	-0.1042253521	2.4	0.3	-0.7	50.0	-2.0	-2.0	0.9978395356	0.00767910006	0.002458439794	0.5373134328	0.1450057405	0.1601204504	0.003144654088			0.0	-0.01550387597	-0.01754385965	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	23558	False	Hollins, VA	Hollins	Virginia	VA	All Residential	-1	197250.0	-0.030593439	0.1603282449	215750.0	0.1064102564	-0.03897550111	107.900677201	-0.04216649845	0.2347642697	106.457169901	-0.1428832987	0.1913197202	16.0	-0.3333333333	0.06666666667	15.0	-0.375	0.0	40.0	0.4285714286	0.8181818182	67.0	0.5581395349	0.1355932203	4.2	2.4	0.3	49.0	1.0	-2.0	1.01551249	0.01226565735	0.02901776477	0.5625	0.02083333333	0.3625				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	21968	False	Cave Spring, VA	Cave Spring	Virginia	VA	All Residential	-1	259450.0	0.1052183174	0.1112538816	274900.0	-0.03535397842	0.100040016	109.589731314	0.0733213223	0.05830046274	117.668097282	-0.05212315062	0.1343575756	42.0	-0.25	-0.04545454545	42.0	-0.2363636364	-0.02325581395	53.0	0.06	0.1276595745	104.0	0.08333333333	-0.2827586207	2.5	0.8	-0.8	48.0	-1.0	-24.0	1.005666014	0.01761487357	0.02550224083	0.4761904762	0.119047619	0.2943722944				0.02380952381	0.005627705628	0.02380952381	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	25022	False	North Shore, VA	North Shore	Virginia	VA	All Residential	-1	344000.0	0.01176470588	-0.312	419900.0	0.2014306152	0.07777207392	194.873122661	0.04927787864	0.1388692518	239.795918367	0.2413717989	0.1954820823	8.0	-0.4666666667	-0.4285714286	8.0	-0.4666666667	-0.3846153846	15.0	0.3636363636	0.1538461538	29.0	0.3181818182	-0.6233766234	3.6	2.1	-1.9	130.0	84.0	-73.0	0.980030935	-0.02087111484	0.03299357091	0.25	-0.15	0.1785714286				0.0	-0.06666666667	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	2766	False	Buchanan, VA	Buchanan	Virginia	VA	All Residential	-1	190000.0		0.0298102981				82.465277778		-0.4439739536				3.0		2.0	3.0		2.0				2.0		-0.7777777778	0.7		-8.3	211.0		147.0	0.9797092853		-0.02300810598	0.3333333333		-0.6666666667				0.0		0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	22448	False	Daleville, VA	Daleville	Virginia	VA	All Residential	-1	416000.0	-0.04859919954	0.6	419950.0	0.3768852459	0.4483531643	129.558541267	0.1585590145	-0.04546294037	133.902530895	0.122202396	0.3203219032	7.0	-0.125	0.75	7.0	-0.125	0.75	8.0	0.6	1.666666667	15.0	-0.0625	0.3636363636	2.1	0.1	-0.7	49.0	4.0	3.0	1.012096048	0.003034834817	0.01167868898	0.2857142857	-0.2142857143	0.03571428571				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	22204	False	Cloverdale, VA	Cloverdale	Virginia	VA	All Residential	-1	309900.0	0.05050847458	-0.09518248175	274944.0	-0.05175375065	0.1019799599	114.681440443	-0.04114330081	0.09332661798	107.541707136	-0.3399407352	-0.05949497005	7.0	-0.2222222222	1.333333333	7.0	-0.2222222222	1.333333333	4.0	-0.5555555556	-0.5555555556	15.0	-0.1666666667	0.0	2.1	0.1	-2.9	62.0	14.0	3.0	1.012592752	0.02783897278	0.05177806737	0.4285714286	0.4285714286	0.4285714286				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	26539	False	Union Hall, VA	Union Hall	Virginia	VA	All Residential	-1	1275000.0	0.847826087	3.611211573	699250.0	-0.4172916667	1.85524704	243.608570531	-0.1624706271	0.2558524343	259.18756357	-0.177660103	0.1641744382	4.0	-0.3333333333	1.0	4.0	-0.3333333333	1.0	8.0	1.666666667	7.0	9.0	0.2857142857	-0.64	2.3	1.1	-10.2	48.0	-8.0	-250.0	1.015931373	-0.03222415886	0.0703153267	0.25	-0.25	0.25				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	20328	False	Vinton, VA	Vinton	Virginia	VA	All Residential	-1	160000.0	-0.2725619459	-0.1666666667	149950.0	-0.1894594595	-0.06251953736	108.139534884	0.05718500521	0.09434956395	108.231401017	0.03600644648	0.08270068899	9.0	-0.3076923077	0.0	9.0	-0.3076923077	0.0	18.0	0.05882352941	1.0	31.0	0.4090909091	0.1481481481	3.4	1.7	0.4	40.0	-5.0	-4.0	1.030528378	0.02517060542	0.03388883165	0.7777777778	0.3931623932	0.4444444444				0.1111111111	0.1111111111	0.1111111111	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
2021-04-01	2021-04-30	30	place	6	21611	False	Blue Ridge, VA	Blue Ridge	Virginia	VA	All Residential	-1	254000.0	0.4769588603	0.2040767954	289950.0	-0.1199635784	0.2902436311	107.993197279	-0.02125750875	-0.131733863	148.844969199	0.2737050071	0.5517181081	3.0	-0.25	0.0	3.0	0.0	0.0	5.0	0.25	0.6666666667	7.0	0.1666666667	-0.4166666667	2.3	0.8	-1.7	59.0	-70.0	11.0	0.9893742456	0.05843214972	-0.003396857012	0.0	-0.25	-0.3333333333				0.0	0.0	0.0	Roanoke, VA	40220	2025-10-13 14:40:31.665 Z
